timestamp,open,high,low,close,source
2026-05-30T18:15:00Z,3340.0,3340.527,3339.069,3340.241,preloaded
2026-05-30T18:20:00Z,3340.241,3340.983,3339.912,3340.611,preloaded
2026-05-30T18:25:00Z,3340.611,3341.24,3340.408,3341.204,preloaded
2026-05-30T18:30:00Z,3341.204,3342.585,3340.625,3342.167,preloaded
2026-05-30T18:35:00Z,3342.167,3342.32,3340.555,3341.149,preloaded
2026-05-30T18:40:00Z,3341.149,3341.695,3341.079,3341.12,preloaded
2026-05-30T18:45:00Z,3341.12,3341.501,3340.375,3340.465,preloaded
2026-05-30T18:50:00Z,3340.465,3340.732,3340.102,3340.448,preloaded
2026-05-30T18:55:00Z,3340.448,3341.143,3339.732,3340.477,preloaded
2026-05-30T19:00:00Z,3340.477,3341.054,3339.525,3340.027,preloaded
2026-05-30T19:05:00Z,3340.027,3340.389,3339.498,3340.17,preloaded
2026-05-30T19:10:00Z,3340.17,3340.774,3338.809,3339.195,preloaded
2026-05-30T19:15:00Z,3339.195,3339.279,3338.46,3338.792,preloaded
2026-05-30T19:20:00Z,3338.792,3338.951,3338.431,3338.592,preloaded
2026-05-30T19:25:00Z,3338.592,3339.395,3338.135,3338.986,preloaded
2026-05-30T19:30:00Z,3338.986,3340.133,3338.6,3339.386,preloaded
2026-05-30T19:35:00Z,3339.386,3339.595,3338.8,3339.25,preloaded
2026-05-30T19:40:00Z,3339.25,3339.643,3338.441,3338.838,preloaded
2026-05-30T19:45:00Z,3338.838,3341.157,3338.188,3340.859,preloaded
2026-05-30T19:50:00Z,3340.859,3341.341,3340.343,3340.815,preloaded
2026-05-30T19:55:00Z,3340.815,3341.165,3340.478,3340.803,preloaded
2026-05-30T20:00:00Z,3340.803,3341.339,3340.21,3340.963,preloaded
2026-05-30T20:05:00Z,3340.963,3342.116,3340.622,3341.727,preloaded
2026-05-30T20:10:00Z,3341.727,3342.169,3341.372,3341.695,preloaded
2026-05-30T20:15:00Z,3341.695,3342.433,3341.115,3341.774,preloaded
2026-05-30T20:20:00Z,3341.774,3342.092,3340.972,3341.312,preloaded
2026-05-30T20:25:00Z,3341.312,3341.73,3340.654,3341.704,preloaded
2026-05-30T20:30:00Z,3341.704,3342.429,3341.345,3342.28,preloaded
2026-05-30T20:35:00Z,3342.28,3343.17,3341.647,3342.762,preloaded
2026-05-30T20:40:00Z,3342.762,3342.968,3342.317,3342.483,preloaded
2026-05-30T20:45:00Z,3342.483,3342.829,3341.582,3341.662,preloaded
2026-05-30T20:50:00Z,3341.662,3342.383,3340.859,3341.311,preloaded
2026-05-30T20:55:00Z,3341.311,3341.534,3340.046,3340.607,preloaded
2026-05-30T21:00:00Z,3340.607,3341.23,3339.924,3340.383,preloaded
2026-05-30T21:05:00Z,3340.383,3340.781,3339.711,3340.172,preloaded
2026-05-30T21:10:00Z,3340.172,3340.544,3339.239,3339.58,preloaded
2026-05-30T21:15:00Z,3339.58,3339.844,3338.402,3338.48,preloaded
2026-05-30T21:20:00Z,3338.48,3338.935,3337.924,3338.373,preloaded
2026-05-30T21:25:00Z,3338.373,3338.768,3337.0,3337.487,preloaded
2026-05-30T21:30:00Z,3337.487,3337.773,3337.042,3337.495,preloaded
2026-05-30T21:35:00Z,3337.495,3338.67,3337.436,3338.226,preloaded
2026-05-30T21:40:00Z,3338.226,3338.647,3337.912,3338.247,preloaded
2026-05-30T21:45:00Z,3338.247,3338.684,3338.137,3338.267,preloaded
2026-05-30T21:50:00Z,3338.267,3338.638,3337.785,3338.104,preloaded
2026-05-30T21:55:00Z,3338.104,3339.484,3337.412,3338.882,preloaded
2026-05-30T22:00:00Z,3338.882,3339.221,3337.502,3338.124,preloaded
2026-05-30T22:05:00Z,3338.124,3339.038,3337.474,3338.813,preloaded
2026-05-30T22:10:00Z,3338.813,3339.231,3338.059,3338.753,preloaded
2026-05-30T22:15:00Z,3338.753,3338.853,3337.651,3337.716,preloaded
2026-05-30T22:20:00Z,3337.716,3338.185,3336.43,3336.586,preloaded
2026-05-30T22:25:00Z,3336.586,3337.39,3335.698,3336.184,preloaded
2026-05-30T22:30:00Z,3336.184,3336.972,3335.554,3336.457,preloaded
